# loss loss_val
2.1865 2.1732
2.2292 2.1958
2.3153 2.2764
2.2310 2.2231
2.2176 2.1986
2.2694 2.2049
2.1927 2.1632
2.2789 2.1541
2.2713 2.2594
2.2355 2.1241
2.1934 2.2134
2.1990 2.1093
2.0961 2.1999
2.1276 2.2085
2.1870 2.2386
2.1854 2.1881
2.2326 2.1863
2.1288 2.1947
2.1201 2.1975
2.1669 2.1649
2.1726 2.2452
2.2593 2.2612
2.1971 2.2222
2.1602 2.1383
2.2050 2.2045
2.1733 2.2094
2.2137 2.2369
2.2165 2.2872
2.1646 2.1711
2.1793 2.1909
2.2502 2.2608
2.2776 2.2275
2.1765 2.2529
2.2328 2.0892
2.2283 2.2414
2.1540 2.3114
2.1367 2.2258
2.1715 2.1841
2.1832 2.2884
2.2226 2.1524
2.2183 2.1503
2.1542 2.2219
2.1788 2.2186
2.2175 2.1812
2.1380 2.2260
2.2520 2.2336
2.2231 2.1972
2.2016 2.1847
2.2065 2.1743
2.2293 2.2134
2.1807 2.1878
2.2171 2.1353
2.2362 2.2732
2.1805 2.1804
2.2142 2.2391
2.2293 2.1678
2.1620 2.2581
2.1924 2.2177
2.2176 2.2906
2.2092 2.2129
2.2349 2.2447
2.2610 2.1955
2.2285 2.2634
2.2481 2.2097
2.1965 2.1520
2.2462 2.2432
2.2359 2.2433
2.1855 2.2532
2.1960 2.2846
2.1828 2.2655
2.1739 2.1050
2.1354 2.2131
2.1463 2.2174
2.1175 2.2009
2.2625 2.2823
2.2298 2.1693
2.1741 2.1706
2.1768 2.2215
2.2032 2.2091
2.1968 2.1920
2.1328 2.1446
2.1552 2.2214
2.1550 2.2675
2.2131 2.1966
2.2456 2.1664
2.1010 2.1543
2.1487 2.2628
2.2817 2.2538
2.1660 2.2199
2.2406 2.2209
2.2466 2.2041
2.2360 2.2290
2.1869 2.1949
2.1947 2.3029
2.1373 2.2262
2.1843 2.2111
2.2144 2.2095
2.1564 2.2179
2.2361 2.1468
2.1852 2.2165
2.1694 2.2048
2.1901 2.2385
2.2485 2.2107
2.2079 2.1341
2.1993 2.1285
2.1730 2.1406
2.1238 2.2111
2.2782 2.1347
2.1719 2.2074
2.1467 2.2267
2.2239 2.2656
2.1362 2.2636
2.2466 2.1964
2.1717 2.1692
2.2455 2.1690
2.1938 2.1834
2.2447 2.1428
2.2018 2.1785
2.1475 2.2774
2.1937 2.1674
2.2192 2.1744
2.2024 2.1895
2.2068 2.1921
2.1549 2.2094
2.1771 2.2401
2.1737 2.2707
2.2484 2.1895
2.1621 2.1735
2.2619 2.2670
2.1701 2.1793
2.2456 2.2061
2.1998 2.2066
2.2924 2.1980
2.1696 2.2856
2.3032 2.2126
2.1989 2.1657
2.2847 2.2539
2.1818 2.2431
2.1830 2.1878
2.2742 2.1504
2.2150 2.2199
2.2279 2.2344
2.0529 2.2034
2.2142 2.2547
2.2547 2.1031
2.2349 2.3155
2.2558 2.2554
2.2198 2.1997
2.2258 2.2073
2.2113 2.1360
2.2925 2.2170
2.1858 2.2615
2.2312 2.2452
2.3552 2.2278
2.2084 2.2158
2.1951 2.1963
2.2179 2.2234
2.2115 2.2568
2.1551 2.1998
2.2656 2.2165
2.1881 2.1469
2.2847 2.1657
2.2086 2.1762
2.1922 2.1874
2.1242 2.1779
2.2160 2.2401
2.1561 2.1435
2.2009 2.2617
2.2782 2.2289
2.1316 2.1346
2.2140 2.1716
2.1909 2.2097
2.2360 2.2327
2.2411 2.2054
2.1000 2.1790
2.2301 2.2715
2.2312 2.1901
2.1951 2.2229
2.1665 2.2123
2.2018 2.1804
2.2099 2.1514
2.2033 2.1894
2.2218 2.1878
2.1915 2.1843
2.1567 2.1629
2.2201 2.2209
2.1905 2.1820
2.2504 2.2481
2.1484 2.1107
2.2218 2.1987
2.2084 2.1490
2.2211 2.1676
2.2210 2.1926
2.2029 2.1825
2.2275 2.2435
2.2418 2.1750
2.1321 2.2207
2.2109 2.2046
2.1933 2.1985
2.2076 2.2671
2.1964 2.1359
2.1983 2.1999
2.1889 2.1227
2.1355 2.1969
2.1832 2.1778
2.1395 2.1448
2.1824 2.2112
2.2031 2.1889
2.2192 2.1772
2.2239 2.1924
2.2187 2.2228
2.1900 2.1555
2.1809 2.1663
2.1874 2.1916
2.1262 2.1605
2.1669 2.2757
2.2324 2.1941
2.1993 2.2083
2.2498 2.2134
2.1665 2.2037
2.1347 2.2034
2.1616 2.2754
2.1612 2.1985
2.2219 2.1914
2.2750 2.1387
2.2156 2.2494
2.1482 2.1794
2.1993 2.1745
2.1991 2.2453
2.2551 2.1400
2.1536 2.2783
2.2332 2.3157
2.1817 2.1358
2.2420 2.2015
2.1782 2.1950
2.1815 2.2792
2.1833 2.2388
2.2080 2.2160
2.1598 2.2351
2.2025 2.2714
2.2279 2.3390
2.2009 2.2544
2.1789 2.2704
2.1404 2.2648
2.1968 2.1998
2.2228 2.1854
2.2018 2.1724
2.2803 2.2532
2.2144 2.2219
2.2142 2.2093
2.2161 2.1738
2.2330 2.2511
2.1976 2.2468
2.2096 2.2381
2.2180 2.1481
2.1416 2.2271
2.1516 2.1872
2.1873 2.1716
2.2455 2.2544
2.2084 2.3076
2.2071 2.1756
2.2159 2.2030
2.1865 2.1975
2.1574 2.1864
2.2345 2.1468
2.1538 2.2355
2.2042 2.2067
2.1833 2.2222
2.1793 2.2317
2.1980 2.1538
2.1960 2.1718
2.1631 2.1480
2.2441 2.1589
2.1511 2.1946
2.2501 2.1918
2.3033 2.1478
2.1975 2.2232
2.2371 2.2162
2.1180 2.1785
2.1987 2.1789
2.1525 2.2774
2.2105 2.2077
2.1517 2.1463
2.2065 2.2123
2.1983 2.2418
2.2204 2.2111
2.2085 2.2762
2.2034 2.1731
2.2392 2.2604
2.2402 2.2461
2.1792 2.1244
2.1474 2.1858
2.2176 2.1574
2.2344 2.2340
2.2347 2.1975
2.1486 2.2508
2.2628 2.2302
2.2217 2.1683
2.2244 2.1696
2.1972 2.1983
2.1432 2.2067
2.2010 2.1640
2.2252 2.2354
2.2682 2.2305
2.2156 2.2950
2.1863 2.2044
2.1553 2.1819
2.2086 2.1535
2.2130 2.1861
2.2538 2.2190
2.2254 2.2077
2.1336 2.2316
2.1731 2.2032
2.2152 2.2129
2.1865 2.1592
2.1472 2.2488
2.2195 2.1350
2.1815 2.1287
2.1565 2.1903
2.1635 2.1492
2.1313 2.2092
2.1730 2.2048
2.1811 2.2561
2.2227 2.1968
2.2033 2.2609
2.2737 2.1746
2.2062 2.2459
2.2333 2.2341
2.2416 2.1278
2.2630 2.1501
2.1740 2.1925
2.3365 2.1985
2.1946 2.2767
2.1867 2.2007
2.2428 2.1948
2.2571 2.1842
2.1494 2.1962
2.2380 2.1715
2.2187 2.2152
2.1720 2.1124
2.2025 2.2232
2.2693 2.2294
2.1736 2.2167
2.2651 2.1910
2.2394 2.2538
2.3449 2.1885
2.1326 2.1546
2.1495 2.2387
2.2018 2.1857
2.1746 2.2192
2.1908 2.2474
2.1963 2.2206
2.2065 2.0960
2.1819 2.1477
2.1472 2.2040
2.2133 2.3224
2.1789 2.1728
2.2310 2.2736
2.1869 2.2146
2.2266 2.2465
2.1988 2.1650
2.2781 2.1276
2.2013 2.1714
2.1336 2.1992
2.2685 2.1559
2.2076 2.1878
2.2349 2.2132
2.2417 2.2372
2.1462 2.2846
2.2166 2.2279
2.2084 2.2220
2.2472 2.2465
2.1713 2.2708
2.2540 2.2267
2.2964 2.1770
2.1738 2.2029
2.2381 2.1640
2.2412 2.2160
2.1618 2.2355
2.2007 2.3022
2.2523 2.2464
2.2252 2.2471
2.2022 2.2467
2.1816 2.2112
2.1821 2.2026
2.0639 2.2061
2.2686 2.2020
2.1827 2.2452
2.2251 2.1591
2.2457 2.2471
2.2280 2.1650
2.2154 2.2254
2.2151 2.2343
2.1516 2.1959
2.1370 2.2800
2.2032 2.2012
2.2262 2.2109
2.2226 2.1560
2.1756 2.1988
2.2016 2.1659
2.2226 2.1106
2.2488 2.1961
2.1772 2.1732
2.2233 2.2535
2.1809 2.2283
2.1583 2.1674
2.2090 2.1859
2.2173 2.1960
2.2403 2.2206
2.1970 2.1696
2.1522 2.1918
2.2708 2.2048
2.2029 2.2289
2.1258 2.1784
2.2568 2.2239
2.1759 2.1769
2.2174 2.2466
2.1477 2.2953
2.1794 2.2693
2.2618 2.1672
2.1721 2.1958
2.2306 2.2238
2.2438 2.2410
2.2472 2.2596
2.2231 2.2245
2.1802 2.2293
2.2197 2.1623
2.2688 2.2108
2.2125 2.2244
2.2068 2.1741
2.1314 2.2525
2.2248 2.2843
2.2186 2.2558
2.2512 2.2639
2.1426 2.1518
2.1878 2.2082
2.2585 2.2211
2.1993 2.1820
2.1576 2.2661
2.2051 2.2167
2.2119 2.2553
2.1510 2.2131
2.2065 2.1944
2.2447 2.1550
2.1767 2.2152
2.1977 2.1930
2.2286 2.2192
2.1610 2.1735
2.2281 2.1612
2.2493 2.1914
2.2066 2.1113
2.1763 2.2178
2.2940 2.2028
2.1875 2.2786
2.2071 2.1646
2.1178 2.2017
2.2480 2.2302
2.1882 2.1938
2.2443 2.1416
2.2121 2.1985
2.1700 2.1610
2.1105 2.2662
2.2159 2.1880
2.1392 2.2387
2.1809 2.2328
2.2133 2.1954
2.1834 2.2045
2.2207 2.1942
2.1603 2.1543
2.1732 2.2303
2.2074 2.1794
2.1808 2.2340
2.2823 2.1979
2.1488 2.1696
2.2055 2.1993
2.2624 2.1790
2.2429 2.1939
2.1996 2.2101
2.1245 2.2666
2.1072 2.2624
2.1340 2.2813
2.1935 2.1947
2.1567 2.2053
2.0967 2.2992
2.1420 2.2063
2.2767 2.2951
2.1682 2.2383
2.2617 2.2026
2.2520 2.2287
2.2339 2.2450
2.2074 2.2243
2.1130 2.2245
2.2151 2.2749
2.1668 2.2221
2.1804 2.2518
2.2449 2.2301
2.1601 2.1527
2.2087 2.2353
2.1799 2.3065
2.2129 2.2641
2.2285 2.2233
2.2364 2.2484
2.2864 2.2006
2.1642 2.1668
2.1544 2.1541
2.2457 2.2029
2.2108 2.2522
2.2404 2.1506
2.1960 2.2174
2.2489 2.1773
2.2023 2.1809
2.1713 2.2046
2.1910 2.2005
2.2189 2.2692
2.2488 2.1762
2.1812 2.2692
2.1596 2.2468
2.2387 2.2400
2.1648 2.2198
2.1745 2.2399
2.2048 2.2313
2.1868 2.3011
2.2628 2.1567
2.2262 2.2977
2.1340 2.1946
2.2108 2.1571
2.2658 2.1251
2.2804 2.2279
2.2362 2.2480
2.1970 2.2016
2.2159 2.2133
2.2434 2.2102
2.2098 2.2110
2.1510 2.1496
2.2792 2.1850
2.2451 2.1171
2.2413 2.2162
2.2010 2.2044
2.1301 2.1942
2.1668 2.1838
2.1849 2.2309
2.1445 2.2013
2.2541 2.1827
2.2114 2.2077
2.1850 2.2454
2.0784 2.1966
2.1044 2.2664
2.2725 2.2005
2.2327 2.2017
2.2296 2.2152
2.1417 2.1543
2.1512 2.2289
2.2076 2.2456
2.1692 2.1786
2.1953 2.2138
2.2461 2.1658
2.1865 2.2316
2.2427 2.1520
2.2365 2.1881
2.2194 2.1828
2.2065 2.2064
2.1595 2.2240
2.1585 2.2036
2.1791 2.3236
2.1717 2.1855
2.2309 2.2211
2.1892 2.2117
2.2364 2.2649
2.1369 2.1752
2.2139 2.2987
2.1755 2.1829
2.1999 2.2298
2.2083 2.1172
2.2796 2.1632
2.1622 2.1345
2.2138 2.1898
2.1722 2.1910
2.1856 2.1518
2.2050 2.1821
2.1673 2.1838
2.1829 2.1386
2.2097 2.2275
2.2135 2.1776
2.2253 2.2176
2.1548 2.1987
2.2525 2.1052
2.1603 2.2341
2.1102 2.1615
2.2005 2.1936
2.1065 2.1659
2.2325 2.2483
2.1866 2.1690
2.1815 2.1696
2.1751 2.2171
2.1926 2.1712
2.1488 2.2253
2.1939 2.1688
2.1694 2.1719
2.1987 2.2460
2.1180 2.2436
2.1784 2.2913
2.2029 2.2063
2.2150 2.2226
2.2013 2.2020
2.2055 2.1434
2.1940 2.1867
2.2188 2.0915
2.2269 2.2232
2.2481 2.2080
2.2065 2.2611
2.2121 2.0716
2.1930 2.1153
2.2335 2.1543
2.2519 2.0847
2.2171 2.2242
2.2154 2.2264
2.2238 2.2090
2.2249 2.2514
2.1921 2.1765
2.2205 2.1661
2.2255 2.1462
2.1317 2.1876
2.1647 2.2074
2.2215 2.2737
2.2072 2.2353
2.1948 2.2612
2.1741 2.2085
2.2016 2.1943
2.1625 2.1572
2.2118 2.2328
2.2526 2.2475
2.1748 2.1622
2.2231 2.2003
2.1260 2.2032
2.1617 2.1529
2.1709 2.1807
2.2573 2.2494
2.1894 2.2259
2.1417 2.1952
2.1925 2.1600
2.2088 2.2479
2.2063 2.2752
2.1935 2.1839
2.1844 2.1710
2.2232 2.1792
2.1773 2.2107
2.1587 2.2774
2.1979 2.1917
2.2865 2.2421
2.2095 2.1267
2.1763 2.1634
2.1131 2.1872
2.2601 2.2024
2.1752 2.2440
2.1646 2.1893
2.2102 2.2295
2.2201 2.1611
2.1225 2.2214
2.2101 2.2444
2.2209 2.1632
2.1783 2.2177
2.1156 2.2262
2.2330 2.2623
2.1579 2.1787
2.2197 2.2691
2.2509 2.1163
2.1629 2.2458
2.1988 2.1157
2.2632 2.2252
2.1835 2.1868
2.1829 2.1832
2.2022 2.2063
2.1968 2.1502
2.2584 2.2822
2.2812 2.1716
2.1832 2.1889
2.1771 2.2302
2.2079 2.2314
2.1786 2.2805
2.1797 2.1633
2.1336 2.2670
2.2361 2.2132
2.1813 2.2331
2.2792 2.1966
2.1833 2.1748
2.1989 2.2260
2.2302 2.1450
2.1620 2.1628
2.1818 2.2553
2.2789 2.1346
2.2116 2.2268
2.2504 2.1391
2.2229 2.1271
2.2552 2.2115
2.1959 2.2190
2.1574 2.2764
2.1758 2.2908
2.1951 2.1869
2.2128 2.1950
2.2040 2.1915
2.1807 2.1887
2.2682 2.2049
2.1763 2.2279
2.2282 2.2721
2.2293 2.2459
2.1518 2.2538
2.2185 2.1872
2.2116 2.1803
2.2170 2.1758
2.2059 2.2282
2.1887 2.2267
2.2452 2.2261
2.2123 2.2468
2.2255 2.2411
2.1815 2.1878
2.1870 2.1838
2.2291 2.2189
2.1594 2.2585
2.1405 2.2429
2.2170 2.1531
2.1574 2.2498
2.1811 2.1262
2.2191 2.2353
2.2426 2.2301
2.2171 2.1762
2.1836 2.2298
2.1712 2.1771
2.1634 2.2348
2.2018 2.1958
2.2258 2.2220
2.1557 2.2245
2.1691 2.1497
2.2017 2.1646
2.1663 2.2111
2.2298 2.2078
2.2404 2.2012
2.2284 2.1791
2.1753 2.1348
2.2036 2.2003
2.1938 2.1768
2.2604 2.1869
2.1966 2.2294
2.1578 2.2280
2.1628 2.2165
2.1738 2.1630
2.1542 2.1729
2.1413 2.1871
2.1544 2.2073
2.1538 2.1957
2.2875 2.2006
2.1775 2.2168
2.2028 2.1997
2.2242 2.1691
2.2833 2.1465
2.1994 2.1521
2.1916 2.1586
2.2612 2.2510
2.2089 2.2139
2.2208 2.1704
2.1970 2.1955
2.2280 2.1663
2.1654 2.2138
2.2137 2.2235
2.1863 2.1444
2.2067 2.1976
2.1921 2.2242
2.2015 2.2210
2.1494 2.1645
2.2501 2.1620
2.2374 2.1471
2.2031 2.1616
2.1482 2.2847
2.1736 2.1609
2.2380 2.1363
2.2160 2.2608
2.2447 2.1936
2.1771 2.1752
2.1517 2.1650
2.1862 2.2384
2.1252 2.1991
2.2052 2.1821
2.1891 2.1328
2.2214 2.2509
2.2255 2.2552
2.2742 2.2360
2.2020 2.1994
2.2088 2.2266
2.1923 2.1397
2.2254 2.2177
2.1972 2.1380
2.2659 2.2703
2.2462 2.2425
2.2144 2.2021
2.1608 2.1925
2.2460 2.2304
2.2027 2.2850
2.2107 2.2437
2.1385 2.1819
2.1584 2.2327
2.2201 2.2665
2.2170 2.1790
2.1406 2.3059
2.2042 2.2366
2.1940 2.1925
2.1769 2.2490
2.1355 2.2342
2.0921 2.2129
2.1862 2.1491
2.2119 2.2585
2.2638 2.1777
2.1602 2.1851
2.2679 2.2566
2.2059 2.2077
2.1628 2.1631
2.2173 2.2310
2.1995 2.1490
2.1982 2.1500
2.2169 2.2019
2.2621 2.2103
2.1808 2.2442
2.1355 2.1993
2.2158 2.1967
2.1573 2.2405
2.1935 2.1864
2.1774 2.1820
2.1389 2.2567
2.1353 2.1453
2.2142 2.2015
2.2528 2.1963
2.1823 2.2378
2.2192 2.1804
2.2233 2.2336
2.1873 2.2039
2.1623 2.1912
2.1439 2.1735
2.2054 2.1770
2.1921 2.3017
2.2124 2.2322
2.2316 2.1536
2.1771 2.1951
2.2440 2.2642
2.1776 2.2248
2.1247 2.2123
2.1626 2.2895
2.2459 2.1774
2.2553 2.2735
2.2607 2.2453
2.2809 2.2321
2.2167 2.2993
2.2287 2.1630
2.2197 2.2257
2.1780 2.2283
2.2334 2.2606
2.2042 2.2478
2.2036 2.1744
2.1910 2.1954
2.2499 2.2417
2.2653 2.2406
2.1998 2.2610
2.2750 2.3191
2.1572 2.2067
2.2347 2.2068
2.2019 2.2415
2.2699 2.1460
2.1885 2.2075
2.1929 2.2654
2.1713 2.1675
2.1930 2.2325
2.2096 2.2159
2.2001 2.2077
2.1906 2.2394
2.2082 2.1906
2.2107 2.1988
2.2150 2.1570
2.2274 2.1742
2.1376 2.2567
2.1297 2.1781
2.2455 2.1590
2.2539 2.2299
2.2074 2.2706
2.2426 2.2148
2.2737 2.2205
2.1862 2.1756
2.1943 2.2108
2.1655 2.2017
2.1294 2.2445
2.2048 2.1268
2.1487 2.2144
2.2236 2.1960
2.2039 2.1885
2.1780 2.2101
2.2246 2.2116
2.1978 2.1850
2.1907 2.2135
2.2274 2.1800
2.1367 2.2229
2.1687 2.2319
2.1486 2.1864
2.1687 2.1678
2.2316 2.1626
2.2569 2.1692
2.1346 2.1895
2.1845 2.2441
2.1231 2.2156
2.2254 2.1911
2.1559 2.1922
2.2499 2.2081
2.2170 2.2092
2.2352 2.2186
2.1663 2.1974
2.1967 2.1886
2.1760 2.2899
2.1197 2.2397
2.2745 2.1331
2.2729 2.2594
2.2181 2.1571
2.1410 2.2397
2.2244 2.2083
2.2284 2.2012
2.1413 2.1917
2.1973 2.2990
2.1569 2.2343
2.2490 2.2531
2.1662 2.1765
2.2565 2.2213
2.2351 2.1937
2.1885 2.1789
2.2674 2.2203
2.2295 2.2419
2.1668 2.2662
2.1464 2.2059
2.1273 2.1859
2.2438 2.1794
2.2029 2.1485
2.1699 2.1932
2.1816 2.1883
2.2023 2.2284
2.1633 2.1579
2.2722 2.1766
2.2029 2.1908
2.2473 2.1433
2.2830 2.2264
2.1938 2.1484
2.2456 2.2113
2.1859 2.2419
2.3123 2.2280
2.2074 2.2021
2.2172 2.1858
2.1590 2.2148
2.2309 2.2481
2.1453 2.1396
2.1373 2.2087
2.2068 2.2678
2.2034 2.1512
2.2317 2.1444
2.1978 2.2319
2.1468 2.1835
2.2655 2.2452
2.2475 2.2050
2.1915 2.2324
2.1863 2.1493
2.1799 2.2303
2.1834 2.2267
2.2127 2.1979
2.2018 2.2124
2.1712 2.1716
2.1741 2.1633
2.1859 2.2338
2.2037 2.1994
2.2073 2.1882
2.1756 2.1967
2.1822 2.1439
2.1614 2.1601
2.1805 2.1182
2.1989 2.2436
2.2023 2.1329
2.1760 2.1272
2.2094 2.1688
2.1581 2.1630
2.2664 2.1395
2.1732 2.1804
2.1487 2.1494
2.1665 2.1279
2.1676 2.2297
2.1618 2.1332
2.2827 2.1966
2.2708 2.1572
2.1508 2.2052
2.1414 2.2595
2.1786 2.2402
2.1938 2.1751
2.1417 2.1436
2.1898 2.2009
2.1872 2.1774
2.2076 2.2131
2.2191 2.1781
2.2724 2.1850
2.0981 2.1754
2.1705 2.1648
2.1820 2.1512
2.1257 2.1845
2.1773 2.2905
2.2330 2.2274
2.1870 2.1640
2.1555 2.2354
2.1984 2.1964
2.1873 2.2302
2.1919 2.2045
2.1591 2.1917
2.1461 2.2252
2.2010 2.1936
2.1757 2.2013
2.2481 2.1590
2.2364 2.1157
2.2021 2.2014
2.1903 2.2254
2.2114 2.1901
2.1703 2.1587
2.1769 2.2710
2.2171 2.2281
2.2356 2.2385
2.1514 2.2269
2.1447 2.2118
2.2280 2.2184
2.1536 2.2402
2.1489 2.1955
2.2230 2.2429
2.1662 2.1930
2.1664 2.1775
2.1931 2.2510
2.1887 2.1601
2.1877 2.1837
2.2683 2.1487
2.1803 2.2092
2.1739 2.2150
2.1724 2.2363
2.2096 2.1826
2.1716 2.2133
2.2264 2.2126
2.2002 2.2052
2.1656 2.2000
2.2453 2.1508
2.1692 2.1322
2.2054 2.2629
2.2088 2.2579
2.2091 2.2324
2.1524 2.1535
2.1740 2.2057
2.1873 2.1961
2.2023 2.2670
2.1569 2.1183
2.1818 2.1451
2.1690 2.2072
2.1204 2.0967
2.1487 2.1473
2.1645 2.2266
2.1587 2.2142
2.1358 2.1853
2.2193 2.1902
2.1727 2.1893
2.1883 2.2349
2.1687 2.2662
2.1428 2.2242
2.1529 2.1869
2.2245 2.1945
2.0825 2.1768
2.1976 2.2220
2.2166 2.2199
2.2314 2.1696
2.2002 2.2012
2.1899 2.1469
2.2268 2.2055
2.2300 2.2076
2.1780 2.2022
2.1889 2.1824
2.1427 2.1943
2.1614 2.2740
2.2667 2.1940
2.1818 2.2026
2.1762 2.1691
2.1251 2.2035
2.2050 2.2221
2.1831 2.2109
2.1635 2.1825
2.2491 2.2170
2.2370 2.2052
2.2321 2.1752
2.1499 2.2328
2.2166 2.1621
2.1673 2.2148
2.1757 2.1640
2.2237 2.1767
2.1747 2.2317
2.2345 2.1584
2.2381 2.2765
2.1573 2.1756
2.1627 2.1892
2.1964 2.2226
2.1330 2.1796
2.1903 2.1997
2.1986 2.1626
2.2709 2.1750
2.1765 2.1804
2.2360 2.1995
2.2152 2.1673
2.2296 2.2323
2.1619 2.1782
2.1925 2.3000
2.1774 2.1504
2.2359 2.1455
2.2434 2.1691
2.1411 2.2355
2.1586 2.1235
2.2045 2.1767
2.1496 2.1849
2.2244 2.1685
2.2050 2.1665
2.3042 2.2210
2.1769 2.1650
2.2199 2.1787
2.1857 2.2306
2.2252 2.2052
2.1750 2.1852
2.1948 2.2491
2.2028 2.2102
2.2383 2.2642
2.1634 2.1891
2.2035 2.2028
2.2028 2.2555
2.1897 2.2141
2.0755 2.1686
2.1948 2.2093
2.2376 2.1738
2.1568 2.2369
2.2266 2.2263
2.2773 2.2346
2.2002 2.2075
2.1182 2.1755
2.2174 2.1976
2.1851 2.1183
2.2758 2.2162
2.1826 2.1844
2.1626 2.2580
2.1803 2.2361
2.2182 2.2241
2.2074 2.1529
2.1893 2.2385
2.1755 2.2083
2.2029 2.1476
2.1380 2.1975
2.1578 2.2118
2.2055 2.2296
2.1750 2.2002
2.1857 2.2758
2.1704 2.1993
2.2449 2.0869
2.2125 2.1281
2.1751 2.2511
2.1710 2.1817
2.1651 2.0995
2.2022 2.2463
2.2304 2.1039
2.2035 2.1965
2.1880 2.2336
2.2616 2.1465
2.1325 2.2655
2.2026 2.2159
2.1970 2.1977
2.2771 2.2614
2.1941 2.2384
2.1411 2.2089
2.1706 2.1864
2.1404 2.2867
2.2260 2.2226
2.2034 2.1981
2.2344 2.1405
2.1591 2.1955
2.1996 2.1590
2.1381 2.1302
2.1647 2.1718
2.1580 2.1919
2.1889 2.2129
2.2233 2.1143
2.1926 2.2073
2.2209 2.1578
2.2316 2.2393
2.2089 2.2236
2.2094 2.1493
2.1545 2.1868
2.1938 2.1792
2.1734 2.2394
2.1329 2.1889
2.2353 2.1719
2.2656 2.1798
2.1347 2.2448
2.1980 2.2123
2.1675 2.2055
2.2296 2.1734
2.1500 2.2465
2.2190 2.2151
2.1934 2.2158
2.1738 2.1751
2.2296 2.2428
2.1804 2.1218
2.1731 2.2485
2.2707 2.1366
2.1840 2.1621
2.2625 2.2445
2.2319 2.1770
2.2404 2.1757
2.2610 2.1369
2.1991 2.2473
2.2298 2.1349
2.1876 2.2162
2.1980 2.1841
2.1769 2.1937
2.1865 2.2159
2.1887 2.2459
2.1572 2.1802
2.1993 2.2288
2.1850 2.1933
2.2547 2.2249
2.1352 2.1389
2.1905 2.1511
2.2070 2.1980
2.2385 2.1121
2.2232 2.2500
2.1490 2.1816
2.1407 2.1953
2.1925 2.1953
2.1128 2.1690
2.2062 2.2522
2.1028 2.2450
2.2344 2.2454
2.2379 2.2709
2.2355 2.2406
2.1950 2.1336
2.1672 2.2194
2.2014 2.1992
2.1809 2.1524
2.2571 2.2054
2.2467 2.1946
2.2127 2.2453
2.1715 2.2227
2.1949 2.2062
2.2090 2.2255
2.2066 2.2157
2.2251 2.1884
2.0985 2.0919
2.1339 2.2339
2.1780 2.1757
2.1956 2.2265
2.1772 2.2109
2.1948 2.1646
2.1792 2.2015
2.2904 2.1819
2.1889 2.1337
2.2728 2.2414
2.2462 2.2537
2.2119 2.2169
2.2623 2.2504
2.1316 2.2689
2.2469 2.2463
2.1887 2.1717
2.1832 2.3316
2.2257 2.1826
2.2060 2.2292
2.1963 2.1492
2.1512 2.2073
2.1989 2.2079
2.2602 2.1986
2.2128 2.1752
2.2039 2.2228
2.2225 2.1310
2.1958 2.1417
2.2006 2.1462
2.1753 2.2161
2.2144 2.1462
2.1768 2.1868
2.1968 2.2553
2.2072 2.2260
2.2343 2.1958
2.2359 2.1496
2.2074 2.2364
2.1727 2.1690
2.1726 2.2071
2.1782 2.1514
2.2049 2.2592
2.2026 2.1984
2.1000 2.1568
2.1560 2.1723
2.1728 2.1906
2.1756 2.1205
2.2111 2.1813
2.1892 2.2500
2.2567 2.2422
2.1625 2.1518
2.2222 2.2309
2.1955 2.2448
2.1821 2.1796
2.2155 2.1985
2.1904 2.2018
2.1327 2.1629
2.1793 2.2340
2.1721 2.1707
2.2385 2.1866
2.2334 2.1684
2.0922 2.1960
2.1639 2.2511
2.2072 2.2055
2.2026 2.2251
2.1927 2.1526
2.1081 2.2770
2.1978 2.2040
2.2108 2.2056
2.2054 2.2441
2.2007 2.1603
2.2003 2.1826
2.2707 2.2110
2.1454 2.1469
2.1963 2.2369
2.2310 2.2166
2.2361 2.2688
2.2379 2.2095
2.1898 2.1777
2.2993 2.2139
2.2388 2.1912
2.1233 2.1725
2.1928 2.2200
2.2200 2.2045
2.2244 2.2488
2.1695 2.1831
2.1635 2.2591
2.1852 2.1887
2.1811 2.1647
2.1666 2.1517
2.1660 2.1404
2.1716 2.1840
2.2364 2.1590
2.2196 2.2004
2.1714 2.1946
2.1769 2.1903
2.1903 2.1635
2.1585 2.2630
2.2189 2.2261
2.1790 2.1717
2.1914 2.2524
2.2184 2.2026
2.2155 2.2077
2.1937 2.1951
2.1521 2.1556
2.2296 2.2681
2.1998 2.1747
2.2448 2.2015
2.1441 2.1708
2.2598 2.2211
2.1323 2.2153
2.2638 2.1738
2.1957 2.2119
2.2519 2.1840
2.2115 2.2448
2.1983 2.1624
2.1103 2.2197
2.2254 2.2295
2.2644 2.1961
2.2213 2.1954
2.1491 2.1652
2.2181 2.2028
2.1643 2.1792
2.1864 2.2014
2.1828 2.1054
2.1967 2.2175
2.2575 2.2693
2.2262 2.2264
2.2213 2.2230
2.2285 2.2803
2.1108 2.1853
2.1909 2.2724
2.2377 2.1988
2.2176 2.1963
2.1682 2.1667
2.1637 2.2832
2.2436 2.1907
2.2346 2.2028
2.1320 2.2222
2.1819 2.2262
2.2298 2.1860
2.2324 2.1178
2.2284 2.2153
2.2653 2.2427
2.2241 2.1941
2.1595 2.2150
2.2446 2.1809
2.1767 2.1895
2.1250 2.1082
2.1832 2.1595
2.0769 2.2074
2.1433 2.2004
2.1793 2.1857
